DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2022,13.25,b,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2023,13.43,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,France,2024,,u,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2010,22.37,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2011,18.26,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2012,23.04,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2013,,u,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2014,,u,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2015,19.55,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2016,18.61,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2017,17.70,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2018,18.18,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2019,21.90,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2020,30.72,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2021,29.75,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2022,29.73,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2023,30.04,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Croatia,2024,32.03,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2010,7.51,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2011,9.71,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2012,9.80,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2013,9.98,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2014,10.27,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2015,10.55,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2016,12.18,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2017,12.96,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2018,12.58,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2019,13.03,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2020,13.96,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2021,18.58,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2022,20.94,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2023,22.43,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Hungary,2024,21.86,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2010,20.82,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2011,23.26,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2012,23.19,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2013,22.79,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2014,26.56,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2015,32.18,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2016,30.25,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2017,29.97,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2018,30.94,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2019,35.59,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2020,32.58,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2021,33.61,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2022,35.27,,
ESTAT:ISOC_EC_ESELS(1.0),12/12/24 11:00:00,Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Ireland,2023,30.47,,
